ensembl_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_clean	gene_symbol	type_of_gene	rna_class
ENSG00000130561.16	0.9440857310951538	-1.962223284445936	0.3093379617947797	-6.343299325634367	2.2489586253961083e-10	8.624523339223506e-09	ENSG00000130561	SAG	protein-coding	mRNA
ENSG00000130595.16	1.7599484542638584	-1.2460490437883924	0.2453919925883977	-5.077790153806779	3.8185009672172085e-07	6.693988285800614e-06	ENSG00000130595	TNNT3	protein-coding	mRNA
ENSG00000130643.8	6.46658737174009	-1.0882581790747428	0.1129345612811302	-9.636183704346449	5.624002605513654e-22	2.428135391636016e-19	ENSG00000130643	CALY	protein-coding	mRNA
ENSG00000130675.14	2.9728376398700163	2.039959284320056	0.4336870426979543	4.703758894039188	2.554148548278624e-06	3.541766082364593e-05	ENSG00000130675	MNX1	protein-coding	mRNA
ENSG00000130701.3	0.3877266515296373	-1.846916378121231	0.7402542698813672	-2.494975649944197	0.0125965773999947	0.0491044497115858	ENSG00000130701	RBBP8NL	protein-coding	mRNA
ENSG00000131126.18	0.5160681969368496	-1.8832197357734928	0.4304340460169797	-4.375164449001797	1.2134096556812131e-05	0.0001383617508161	ENSG00000131126	TEX101	protein-coding	mRNA
ENSG00000131203.12	4.057960770036775	2.9423851463004893	0.4426321885733283	6.6474721501485226	2.981693795147456e-11	1.381478840581758e-09	ENSG00000131203	IDO1	protein-coding	mRNA
ENSG00000131355.14	2.6026392038817048	1.261629081049713	0.3209185462055234	3.9313062332076543	8.448557428092242e-05	0.0007410874794619	ENSG00000131355	ADGRE3	protein-coding	mRNA
ENSG00000131668.13	3.2489582608489105	1.330500338025909	0.3140084660377814	4.237147981436346	2.263769435534583e-05	0.000238346455	ENSG00000131668	BARX1	protein-coding	mRNA
ENSG00000131737.5	0.4667693293845389	-1.650655916811077	0.5966123473404638	-2.766714306482684	0.0056624353820965	0.0256241413777901	ENSG00000131737	KRT34	protein-coding	mRNA
ENSG00000131738.9	0.4068501154684925	-2.661990083928429	0.6084694872691975	-4.374894944815398	1.2149097386033513e-05	0.0001384878958435	ENSG00000131738	KRT33B	protein-coding	mRNA
ENSG00000131746.12	0.9011204602923202	-1.566281407567488	0.3333578630287136	-4.698498464494228	2.620811595899472e-06	3.618510427224218e-05	ENSG00000131746	TNS4	protein-coding	mRNA
ENSG00000131747.14	10.608651771936906	1.9599142188301155	0.1964848484223353	9.974887298268248	1.963242084710899e-23	1.1701588330668386e-20	ENSG00000131747	TOP2A	protein-coding	mRNA
ENSG00000132514.13	4.30956657609545	1.2267730688620506	0.2461330158098807	4.984187370497424	6.222276137971518e-07	1.020580982592847e-05	ENSG00000132514	CLEC10A	protein-coding	mRNA
ENSG00000132671.5	0.8334075539673316	-2.270302441142792	0.4300406797986296	-5.279273677564366	1.2969696625559437e-07	2.56087788621237e-06	ENSG00000132671	SSTR4	protein-coding	mRNA
ENSG00000132693.12	0.4548468021299507	-3.117361678977341	0.5790236354405311	-5.3838245767041935	7.291957324658e-08	1.531833759133353e-06	ENSG00000132693	CRP	protein-coding	mRNA
ENSG00000132698.13	1.7829967552905162	-1.0734341892050767	0.2123716230336872	-5.054508572620384	4.3150037791918857e-07	7.442958769385091e-06	ENSG00000132698	RAB25	protein-coding	mRNA
ENSG00000132746.14	0.3116354736659086	-2.560576168427512	0.717674148522706	-3.567881292224781	0.000359879468275	0.0025346527901785	ENSG00000132746	ALDH3B2	protein-coding	mRNA
ENSG00000132938.18	4.750290532969332	-1.0953675206675038	0.1275706944183463	-8.586356965930063	8.977045397332498e-18	1.6189065561158697e-15	ENSG00000132938	MTUS2	protein-coding	mRNA
ENSG00000132972.18	0.4794996536440995	-1.8232333251687955	0.5931871412288877	-3.073622468268038	0.0021147686734633	0.0112969702523185	ENSG00000132972	RNF17	protein-coding	mRNA
ENSG00000133105.7	0.3497525004567587	-2.2794449668045806	0.7312673185178682	-3.1171158741574243	0.0018262977402126	0.0099974449458777	ENSG00000133105	RXFP2	protein-coding	mRNA
ENSG00000133110.14	9.67718958076109	1.3400833840635171	0.1718441885300465	7.798246746233183	6.277317851482111e-15	6.235823716531635e-13	ENSG00000133110	POSTN	protein-coding	mRNA
ENSG00000133124.11	1.3305897102119408	-1.376866384102658	0.33050860588838	-4.165901763440483	3.10124234139172e-05	0.0003141984678115	ENSG00000133124	IRS4	protein-coding	mRNA
ENSG00000133317.14	3.032875543272434	1.0694293904934924	0.2782296370314124	3.84369329559508	0.0001211964572814	0.0010066118603589	ENSG00000133317	LGALS12	protein-coding	mRNA
ENSG00000133636.10	1.985734425087978	-1.7530980028954566	0.3684314905640395	-4.758274055813205	1.952552862093272e-06	2.7939227934818855e-05	ENSG00000133636	NTS	protein-coding	mRNA
ENSG00000133710.15	1.0064769571504988	-1.8914999806261537	0.3350479977657795	-5.645459734842039	1.647404254812864e-08	4.091258345331012e-07	ENSG00000133710	SPINK5	protein-coding	mRNA
ENSG00000133937.4	5.293093240360161	3.2107239027356917	0.4200855518734397	7.643023875534273	2.1217862692768588e-14	1.8653683986347506e-12	ENSG00000133937	GSC	protein-coding	mRNA
ENSG00000133962.7	1.8918147354407968	1.4590789025212711	0.4060513085612834	3.5933362896700505	0.0003264707976931	0.0023449085113723	ENSG00000133962	CATSPERB	protein-coding	mRNA
ENSG00000134028.14	5.526523678642184	3.2704417718017704	0.4202932064323655	7.781333892029151	7.1763812624916e-15	6.971398438585073e-13	ENSG00000134028	ADAMDEC1	protein-coding	mRNA
ENSG00000134183.11	1.7147157868345602	1.0226602174311528	0.3628032625574476	2.818773486826682	0.0048207524078661	0.0224360215954236	ENSG00000134183	GNAT2	protein-coding	mRNA
ENSG00000134240.11	0.4421186765081844	-2.332226139085384	0.5084664030339039	-4.586785135005025	4.501235077121124e-06	5.840975377197102e-05	ENSG00000134240	HMGCS2	protein-coding	mRNA
ENSG00000134339.8	5.185828649566154	1.4705381101727937	0.2797846886830047	5.255963494982061	1.472514989767895e-07	2.860909509954575e-06	ENSG00000134339	SAA2	protein-coding	mRNA
ENSG00000134460.15	5.250090810348353	2.682587465949393	0.358007737154856	7.493099135980521	6.726605360658053e-14	5.315680991301148e-12	ENSG00000134460	IL2RA	protein-coding	mRNA
ENSG00000134709.10	4.673296814502669	-1.1456932208730444	0.1285342788037292	-8.913522770237101	4.9436248569184125e-19	1.1513080246251184e-16	ENSG00000134709	HOOK1	protein-coding	mRNA
ENSG00000134757.4	0.7127050146128217	-2.003656079033961	0.4094866222214263	-4.893092888271456	9.926352704168085e-07	1.5418291483868144e-05	ENSG00000134757	DSG3	protein-coding	mRNA
ENSG00000134760.5	1.0431072552367122	-2.2416289033791905	0.2605916631111206	-8.60207451235047	7.828793712600986e-18	1.4338924984235745e-15	ENSG00000134760	DSG1	protein-coding	mRNA
ENSG00000134762.16	0.922237886042307	-1.6812414548726866	0.4421745187784049	-3.802212437563002	0.0001434096753928	0.0011620148951298	ENSG00000134762	DSC3	protein-coding	mRNA
ENSG00000134765.9	1.1859774023012857	-1.3409291275599309	0.3223378480521124	-4.160011415547896	3.18231688299644e-05	0.0003209330527887	ENSG00000134765	DSC1	protein-coding	mRNA
ENSG00000134827.7	1.69950539244607	1.6654348891802118	0.4500616511148478	3.70045944828839	0.0002152094694157	0.0016448862423901	ENSG00000134827	TCN1	protein-coding	mRNA
ENSG00000135100.17	1.736887792734323	1.13037657877681	0.4172393766576958	2.70918001036171	0.0067449733329147	0.0296529231435531	ENSG00000135100	HNF1A	protein-coding	mRNA
ENSG00000135312.5	2.147066948345258	-1.0111788617714126	0.1946997167745068	-5.193530214235074	2.0634343591910674e-07	3.874144830502567e-06	ENSG00000135312	HTR1B	protein-coding	mRNA
ENSG00000135346.8	0.9358182810698572	-1.3025196813406843	0.418992675389407	-3.1086932012120205	0.0018791673935208	0.010232703710213	ENSG00000135346	CGA	protein-coding	mRNA
ENSG00000135374.9	2.5886923324447757	1.2458575978567503	0.3396017573849121	3.668584071679783	0.0002438974933835	0.0018318879223246	ENSG00000135374	ELF5	protein-coding	mRNA
ENSG00000135423.12	5.363407555859519	-1.065203027243585	0.1209541902212146	-8.80666494724508	1.2892432777716349e-18	2.8694638674757793e-16	ENSG00000135423	GLS2	protein-coding	mRNA
ENSG00000135451.12	7.920950580971904	1.9903736808796708	0.2295150027075015	8.672085299000008	4.2427762788938086e-18	8.243175172573462e-16	ENSG00000135451	TROAP	protein-coding	mRNA
ENSG00000135476.11	7.849624549628061	1.431718252578535	0.1929576679428211	7.419856737710955	1.1724708689502145e-13	8.924482808983386e-12	ENSG00000135476	ESPL1	protein-coding	mRNA
ENSG00000135625.7	3.4871681236233805	-1.60409313677704	0.1549253317364646	-10.35397580755663	4.014601425952605e-25	3.208578948751121e-22	ENSG00000135625	EGR4	protein-coding	mRNA
ENSG00000135903.18	4.716771634353809	1.1109373249534586	0.258510863799609	4.2974492778556055	1.7277477922088227e-05	0.0001893361759452	ENSG00000135903	PAX3	protein-coding	mRNA
ENSG00000136231.13	7.720289977026579	2.4661206791989745	0.2716817031156285	9.077242416098176	1.1136038582857805e-19	3.059452600037325e-17	ENSG00000136231	IGF2BP3	protein-coding	mRNA
ENSG00000136327.6	1.312520845706848	-1.0574195579276204	0.3860569205112763	-2.739025003171092	0.0061621686867874	0.0274824126873264	ENSG00000136327	NKX2-8	protein-coding	mRNA
ENSG00000136457.9	4.321077790305206	-1.1673954648492495	0.1333183434473849	-8.756450422818002	2.0149529938950204e-18	4.268544396585078e-16	ENSG00000136457	CHAD	protein-coding	mRNA
ENSG00000136542.8	5.573945700638628	1.1655494997708555	0.2151329918149133	5.417809188344389	6.03337548893834e-08	1.2977198395460677e-06	ENSG00000136542	GALNT5	protein-coding	mRNA
ENSG00000136574.17	3.655695036066617	2.666014650028591	0.4519696682638139	5.8986583331349625	3.664691988640539e-09	1.0650624667151505e-07	ENSG00000136574	GATA4	protein-coding	mRNA
ENSG00000136634.5	4.79566008675696	1.433234670308041	0.2475720514025911	5.7891618306194665	7.0738519599959145e-09	1.9120605536142685e-07	ENSG00000136634	IL10	protein-coding	mRNA
ENSG00000136688.10	1.179670975585278	1.407249935369253	0.5028734836844394	2.798417456929034	0.0051353693251755	0.0236622638481554	ENSG00000136688	IL36G	protein-coding	mRNA
ENSG00000136696.10	1.3347999130541532	2.7988355013921327	0.7654168698410693	3.6566159065363695	0.0002555668801563	0.0019056965452879	ENSG00000136696	IL36B	protein-coding	mRNA
ENSG00000136698.8	2.4161090318666814	-1.9708109705743309	0.1905036299040435	-10.345267287384631	4.396876352209315e-25	3.3613163869954953e-22	ENSG00000136698	CFC1	protein-coding	mRNA
ENSG00000136883.12	1.8594447691943163	-2.2854834511391617	0.230160999215679	-9.929933650476912	3.084607251791726e-23	1.7782507969919318e-20	ENSG00000136883	KIF12	protein-coding	mRNA
ENSG00000137077.7	0.8883228425995515	-1.226817031389508	0.3729313688302514	-3.289658993389539	0.0010030886786484	0.0060463860941636	ENSG00000137077	CCL21	protein-coding	mRNA
ENSG00000137078.8	3.4904034278084755	2.369461824737834	0.3915728319823176	6.05113948468425	1.4382484655478502e-09	4.60632473036937e-08	ENSG00000137078	SIT1	protein-coding	mRNA
ENSG00000137080.4	0.5515080859665948	-2.343995047488219	0.3328200986399309	-7.04282901503531	1.883753398401334e-12	1.0949433389782035e-10	ENSG00000137080	IFNA21	protein-coding	mRNA
ENSG00000137090.11	1.5623447437160347	1.6852246984705708	0.4802173165088303	3.5092959802493557	0.0004492946103065	0.0030649649400661	ENSG00000137090	DMRT1	protein-coding	mRNA
ENSG00000137251.15	0.3739212384770713	-1.7895885507113969	0.5224843374952717	-3.4251525304863177	0.0006144543480504	0.003994805251163	ENSG00000137251	TINAG	protein-coding	mRNA
ENSG00000137252.9	0.8814801087311646	-1.9779717414214468	0.3270488561812228	-6.047939639713713	1.4670989728064183e-09	4.68592211423347e-08	ENSG00000137252	HCRTR2	protein-coding	mRNA
ENSG00000137392.9	0.4969792198953169	-3.235740279173332	0.5126848141825787	-6.311363609106259	2.765874958760558e-10	1.0380443842024951e-08	ENSG00000137392	CLPS	protein-coding	mRNA
ENSG00000137441.7	5.885943499733904	1.045133796244706	0.1990077771705138	5.251723380384349	1.50682643879708e-07	2.919507357947004e-06	ENSG00000137441	FGFBP2	protein-coding	mRNA
ENSG00000137648.16	0.7241314546818034	-1.371210648464644	0.4060655762086364	-3.37682071272182	0.0007332883007424	0.0046471105395399	ENSG00000137648	TMPRSS4	protein-coding	mRNA
ENSG00000137673.8	5.4967566658305	3.260570695699343	0.4236364510381261	7.696624517813037	1.3970765506759358e-14	1.2860605446645677e-12	ENSG00000137673	MMP7	protein-coding	mRNA
ENSG00000137745.11	2.589158195385439	2.4254532942863256	0.5341095598491874	4.541115674789987	5.595731736440699e-06	7.032862839302132e-05	ENSG00000137745	MMP13	protein-coding	mRNA
ENSG00000137757.10	3.5669857684645128	2.1199984333338446	0.3560144761988532	5.954809635745575	2.6037472463930833e-09	7.839330108446848e-08	ENSG00000137757	CASP5	protein-coding	mRNA
ENSG00000137766.16	5.21591354078754	-1.2826672101656575	0.1237667976166727	-10.363580821880037	3.631083726308735e-25	2.9695509376598363e-22	ENSG00000137766	UNC13C	protein-coding	mRNA
ENSG00000137807.13	8.316192103182368	1.0545579529707976	0.1669409887462851	6.316950443929031	2.6677508047834277e-10	1.0087540301184304e-08	ENSG00000137807	KIF23	protein-coding	mRNA
ENSG00000137812.19	7.696264579897583	1.7118556639078844	0.2129240905925189	8.039746273632929	9.002468223586785e-16	1.0519304829907909e-13	ENSG00000137812	KNL1	protein-coding	mRNA
ENSG00000137869.13	6.194864431445789	1.2933346714179657	0.2083003750507166	6.208988683304419	5.332666247574146e-10	1.870779022974547e-08	ENSG00000137869	CYP19A1	protein-coding	mRNA
ENSG00000137875.4	2.230070979275757	-1.306380816718122	0.180275910726759	-7.246563400798345	4.2747912389581204e-13	2.902071596702727e-11	ENSG00000137875	BCL2L10	protein-coding	mRNA
ENSG00000137948.18	0.3616760435456886	-1.76183978251106	0.5615363013120885	-3.1375349703916493	0.0017037494870193	0.0094263773537639	ENSG00000137948	BRDT	protein-coding	mRNA
ENSG00000138083.4	3.2369250207438798	-1.3977092047513635	0.1973441497926314	-7.082597615485798	1.4147703545309406e-12	8.519146282095044e-11	ENSG00000138083	SIX3	protein-coding	mRNA
ENSG00000138115.13	3.638978788975376	-1.1172343233752862	0.1552357766469068	-7.1970157106019625	6.154467410659549e-13	4.0228252967147526e-11	ENSG00000138115	CYP2C8	protein-coding	mRNA
ENSG00000138136.6	2.9216120729794373	1.0271618885089209	0.3497455267954936	2.936883561943403	0.003315285563499	0.0164622044798087	ENSG00000138136	LBX1	protein-coding	mRNA
ENSG00000138180.15	7.24677908241018	2.321796623277704	0.2672885788108814	8.686478986894826	3.7384606139152786e-18	7.385769997131724e-16	ENSG00000138180	CEP55	protein-coding	mRNA
ENSG00000138472.10	0.4292352794556363	-2.242108963750047	0.5656958609326911	-3.963453011753293	7.387340917593092e-05	0.0006611942751541	ENSG00000138472	GUCA1C	protein-coding	mRNA
ENSG00000138669.9	3.535359558192184	-1.0926351645401895	0.1993312234612407	-5.481505333521663	4.2172200791648784e-08	9.410073686796452e-07	ENSG00000138669	PRKG2	protein-coding	mRNA
ENSG00000138755.5	6.078552206901712	1.7450938785917172	0.2428629970190114	7.185507467220748	6.695801522617418e-13	4.3283925798596335e-11	ENSG00000138755	CXCL9	protein-coding	mRNA
ENSG00000139055.6	4.991119469595252	1.1217949129346076	0.2202564318321714	5.0931312361828365	3.5219772527074804e-07	6.258405865018255e-06	ENSG00000139055	ERP27	protein-coding	mRNA
ENSG00000139209.15	3.028235128309587	1.0608964368996672	0.2939209832005894	3.6094613775010655	0.0003068334521824	0.0022238469042557	ENSG00000139209	SLC38A4	protein-coding	mRNA
ENSG00000139287.12	1.297859034692362	-1.306334669820593	0.2566457818616602	-5.09002976922	3.580073059757076e-07	6.339216979829674e-06	ENSG00000139287	TPH2	protein-coding	mRNA
ENSG00000139354.10	8.195125933433065	1.070979168527187	0.169003679263493	6.3370168814930175	2.3425633397041645e-10	8.963937149514325e-09	ENSG00000139354	GAS2L3	protein-coding	mRNA
ENSG00000139515.5	1.2500872311292135	2.5480943307514408	0.8782681675764643	2.901271416659419	0.0037165181773868	0.0181068271302278	ENSG00000139515	PDX1	protein-coding	mRNA
ENSG00000139610.1	1.934536705212536	2.7366166000009007	0.5956899234414755	4.5940286922945806	4.347695603093273e-06	5.673137795116068e-05	ENSG00000139610	CELA1	protein-coding	mRNA
ENSG00000139865.16	0.9751871083905176	-1.6950874174751898	0.450769768622197	-3.7604283504999	0.0001696226544718	0.0013407395520698	ENSG00000139865	TTC6	protein-coding	mRNA
ENSG00000139874.5	4.500648749805801	-1.0508202069954915	0.1454887356737307	-7.222691173507987	5.096867650280065e-13	3.3882126236247406e-11	ENSG00000139874	SSTR1	protein-coding	mRNA
ENSG00000140093.9	0.8177432586244621	-2.574245217172157	0.2726601792595424	-9.441221758758395	3.684577379064861e-21	1.2957184811219492e-18	ENSG00000140093	SERPINA10	protein-coding	mRNA
ENSG00000140284.10	3.2549782652286834	-1.030379883443743	0.1586752727991217	-6.493638644933504	8.378758398814895e-11	3.562846648763296e-09	ENSG00000140284	SLC27A2	protein-coding	mRNA
ENSG00000140465.13	2.179139559599684	-1.2331588848027937	0.1857222928347194	-6.639800026054079	3.141090125263693e-11	1.4515055892907103e-09	ENSG00000140465	CYP1A1	protein-coding	mRNA
ENSG00000140506.16	1.4367425404691336	-1.8603552962765368	0.2550824007078532	-7.293154255699546	3.0278108155588413e-13	2.126219648122956e-11	ENSG00000140506	LMAN1L	protein-coding	mRNA
ENSG00000140623.13	1.474850801729882	-2.042777862259801	0.2136677337985264	-9.560535069773314	1.171494481417653e-21	4.628851116127324e-19	ENSG00000140623	SEPTIN12	protein-coding	mRNA
ENSG00000140835.9	1.887109666765892	2.410753242178448	0.5518874189163362	4.368197497439072	1.2527618303967976e-05	0.0001422493462309	ENSG00000140835	CHST4	protein-coding	mRNA
ENSG00000141748.12	1.3791909306427186	-1.318822984437308	0.2573757670005877	-5.124114829483138	2.989387666005947e-07	5.404874378548336e-06	ENSG00000141748	ARL5C	protein-coding	mRNA
ENSG00000142319.17	1.1794845604396291	-1.1704555133951198	0.3464494509056477	-3.3784308514141133	0.0007290076398644	0.0046241491095734	ENSG00000142319	SLC6A3	protein-coding	mRNA
ENSG00000142513.5	0.4529480892745328	-2.3021797622203	0.4313603950148719	-5.337021638578869	9.448576761612368e-08	1.936297496496856e-06	ENSG00000142513	ACP4	protein-coding	mRNA
ENSG00000142515.14	0.3092247154989717	-2.8448112938487786	1.0642067303391858	-2.673175439270221	0.0075136944054011	0.0323669719140073	ENSG00000142515	KLK3	protein-coding	mRNA
ENSG00000142615.7	0.9498911581840151	-1.9010310490823652	0.3059850297015824	-6.212823715383662	5.204082233734866e-10	1.8282393189962065e-08	ENSG00000142615	CELA2A	protein-coding	mRNA
ENSG00000142700.11	7.280786037955539	1.0592943033782074	0.1800396209151531	5.883673260328728	4.012596191064624e-09	1.1566144070080213e-07	ENSG00000142700	DMRTA2	protein-coding	mRNA
ENSG00000142789.19	0.3223771078858777	-3.52003225710988	1.376734975121337	-2.5567972926667646	0.0105640757785343	0.0427203644006367	ENSG00000142789	CELA3A	protein-coding	mRNA
ENSG00000143032.7	1.3663798364786257	-1.6046560095973803	0.3735219969489443	-4.296014753360608	1.7389601442849577e-05	0.0001903276452969	ENSG00000143032	BARHL2	protein-coding	mRNA
ENSG00000143185.3	1.947824948943256	2.002767026706078	0.4673158644687392	4.2856816534206335	1.8217971382434767e-05	0.0001979157187626	ENSG00000143185	XCL2	protein-coding	mRNA
ENSG00000143228.12	8.223475338270797	1.0949532528154975	0.1700316817372828	6.439701364051186	1.1970880212761198e-10	4.889291214424626e-09	ENSG00000143228	NUF2	protein-coding	mRNA
ENSG00000143340.6	2.395405185110925	-1.3782020510239512	0.2208004068144293	-6.241845614814716	4.324376713540207e-10	1.547009476178585e-08	ENSG00000143340	FAM163A	protein-coding	mRNA
ENSG00000143355.15	5.898258169236924	1.1022230774851574	0.2064255477151212	5.339567169303515	9.31687468081234e-08	1.9104210788655787e-06	ENSG00000143355	LHX9	protein-coding	mRNA
ENSG00000143476.17	8.273687887970286	1.5095083497363433	0.1926837728190816	7.834122861781828	4.7212694731633216e-15	4.798501800383276e-13	ENSG00000143476	DTL	protein-coding	mRNA
ENSG00000143520.6	0.679625811124915	-3.3131225917679066	0.3482387317947126	-9.51394055076274	1.8357385274830923e-21	6.795324321838993e-19	ENSG00000143520	FLG2	protein-coding	mRNA
ENSG00000143536.7	0.6221412640463956	-3.0302094382985367	0.4045807262829023	-7.489752332343357	6.90036998711557e-14	5.440771546343187e-12	ENSG00000143536	CRNN	protein-coding	mRNA
ENSG00000143556.8	0.9736222192566902	-1.1018190452899617	0.3052935025043028	-3.609048460749448	0.0003073222013846	0.002226930256314	ENSG00000143556	S100A7	protein-coding	mRNA
ENSG00000143627.17	1.520424596139689	-1.237385007185111	0.2381563396738894	-5.195683679382535	2.039688292722341e-07	3.8336546500199805e-06	ENSG00000143627	PKLR	protein-coding	mRNA
ENSG00000143632.14	3.826449427473851	-1.1429055369525492	0.1410236113676764	-8.104355900890727	5.302567449537734e-16	6.519933109456082e-14	ENSG00000143632	ACTA1	protein-coding	mRNA
ENSG00000143768.11	6.83617062542984	1.4134939968166078	0.2060235739621878	6.860836212248367	6.845861913169487e-12	3.566541926496565e-10	ENSG00000143768	LEFTY2	protein-coding	mRNA
ENSG00000143839.13	0.5322279868197058	-1.7511152651055797	0.6516901340574974	-2.6870366353452915	0.0072089045548272	0.0313055969614497	ENSG00000143839	REN	protein-coding	mRNA
ENSG00000143921.6	0.9593855142622284	-2.5524375841455704	0.251223919197877	-10.16001021039377	2.9904513081892286e-24	1.984192654788347e-21	ENSG00000143921	ABCG8	protein-coding	mRNA
ENSG00000144119.3	4.911599574148163	-1.0421661314729689	0.1362158801955992	-7.65084166380946	1.996680741445359e-14	1.7597813271595866e-12	ENSG00000144119	C1QL2	protein-coding	mRNA
ENSG00000144191.11	8.606649566381508	1.1111728940046517	0.1671513867095368	6.647703712656388	2.977008041885503e-11	1.3811275039702583e-09	ENSG00000144191	CNGA3	protein-coding	mRNA
ENSG00000144460.11	2.250311824362522	-1.466268368344393	0.21571656382878	-6.797198797901348	1.0667285718783704e-11	5.358939565524969e-10	ENSG00000144460	NYAP2	protein-coding	mRNA
ENSG00000144481.16	6.320738487249236	1.2694077561044386	0.204598178754963	6.204394212251247	5.49079931097417e-10	1.917472180434138e-08	ENSG00000144481	TRPM8	protein-coding	mRNA
ENSG00000144820.7	2.636878435077806	3.783048192478712	0.75543150298967	5.007797765260052	5.505633758471356e-07	9.162854555153983e-06	ENSG00000144820	ADGRG7	protein-coding	mRNA
ENSG00000145107.15	2.460969950504139	1.6545543521697463	0.3748474499507279	4.413940530707173	1.015058531621116e-05	0.0001187081753341	ENSG00000145107	TM4SF19	protein-coding	mRNA
ENSG00000145692.14	1.824279806404966	-1.304692225530774	0.2231318246797742	-5.847181267858997	4.999725895596692e-09	1.4009590505542093e-07	ENSG00000145692	BHMT	protein-coding	mRNA
ENSG00000145850.8	2.9885840705287605	1.046668452809138	0.2793197835891532	3.747204868054262	0.0001788160372129	0.0014017487214959	ENSG00000145850	TIMD4	protein-coding	mRNA
ENSG00000145863.10	1.033266046523283	-3.22307289016403	0.3734527463074266	-8.630470446482658	6.110013885673692e-18	1.149009349217118e-15	ENSG00000145863	GABRA6	protein-coding	mRNA
ENSG00000145888.10	0.8839822462087431	-1.903529678307685	0.3079452629328749	-6.181389706009574	6.353974570475662e-10	2.1927759543213656e-08	ENSG00000145888	GLRA1	protein-coding	mRNA
ENSG00000145975.13	0.3405208375082253	-1.6308087906121764	0.5168360065486715	-3.155369923822441	0.0016029472460524	0.0089796411822635	ENSG00000145975	FAM217A	protein-coding	mRNA
ENSG00000146360.8	1.6001001625273743	-2.250095499111691	0.3356798922343869	-6.70309884853208	2.040453320646123e-11	9.81594821803578e-10	ENSG00000146360	GPR6	protein-coding	mRNA
ENSG00000146678.9	5.518734380017169	1.0313981365761908	0.2036727638463018	5.063996368972131	4.105574702351018e-07	7.126191509520035e-06	ENSG00000146678	IGFBP1	protein-coding	mRNA
ENSG00000146857.3	0.3759796705836569	-1.7165728153219273	0.4869545618454567	-3.525119076442107	0.0004232924713801	0.0029124443452461	ENSG00000146857	STRA8	protein-coding	mRNA
ENSG00000147138.1	1.5357747168170406	1.5065350176418109	0.4613559436210855	3.265450545228344	0.0010929008801764	0.0065096464011323	ENSG00000147138	GPR174	protein-coding	mRNA
ENSG00000147246.9	3.022123488044673	-1.803563397309149	0.1957292204716454	-9.214584275986654	3.1248682401995896e-20	9.312636994479557e-18	ENSG00000147246	HTR2C	protein-coding	mRNA
ENSG00000147432.6	0.9134684297091644	-1.652944605822086	0.3907832195710202	-4.22982493372309	2.33873244064944e-05	0.0002447005802079	ENSG00000147432	CHRNB3	protein-coding	mRNA
ENSG00000147570.9	3.015433775225789	1.958468683282196	0.3683539988371056	5.316811245337599	1.0560151369497345e-07	2.139160616703592e-06	ENSG00000147570	DNAJC5B	protein-coding	mRNA
ENSG00000147571.4	2.629064346205043	-1.395431061919988	0.2163846957362994	-6.4488436077778415	1.1270679020633888e-10	4.630195075229105e-09	ENSG00000147571	CRH	protein-coding	mRNA
ENSG00000147614.3	3.208973262312642	2.0512555908082595	0.3718056870110472	5.517009724349137	3.448163615591764e-08	7.833211996505167e-07	ENSG00000147614	ATP6V0D2	protein-coding	mRNA
ENSG00000147676.13	5.411287379808294	-1.1113455058546011	0.139210407168255	-7.98320706376059	1.4257942879947145e-15	1.5917295851308612e-13	ENSG00000147676	MAL2	protein-coding	mRNA
ENSG00000148408.12	5.82233522259288	-1.1461638369970553	0.1187220086866573	-9.65418164396226	4.719119875017333e-22	2.1006654370235386e-19	ENSG00000148408	CACNA1B	protein-coding	mRNA
ENSG00000148584.14	0.4218039619915925	-1.5275236812274138	0.4692502207687965	-3.255243393865205	0.0011329522604833	0.0067106955014579	ENSG00000148584	A1CF	protein-coding	mRNA
ENSG00000148734.7	3.689171494900235	-1.3543403241568792	0.1404252073939615	-9.644567021056911	5.182945235545889e-22	2.278293151915084e-19	ENSG00000148734	NPFFR1	protein-coding	mRNA
ENSG00000148735.14	4.384531644358026	2.1102514506513246	0.3219422093013226	6.554752342760466	5.573429447536706e-11	2.453006507535367e-09	ENSG00000148735	PLEKHS1	protein-coding	mRNA
ENSG00000148773.12	9.382758837885628	1.7777009202369831	0.196977351633821	9.024900098878938	1.7985940281718865e-19	4.780738815227024e-17	ENSG00000148773	MKI67	protein-coding	mRNA
ENSG00000149021.6	0.7940796353424597	-1.1381895620380724	0.3304161669021494	-3.44471510794791	0.0005716615693397	0.0037639113925109	ENSG00000149021	SCGB1A1	protein-coding	mRNA
ENSG00000149452.15	0.5539587879165792	-2.4037716683237598	0.5108836770200788	-4.705125210389696	2.5371019330960967e-06	3.524542612615376e-05	ENSG00000149452	SLC22A8	protein-coding	mRNA
ENSG00000149488.12	3.049086889220297	-1.3077202399595118	0.1569827253655812	-8.330344863831954	8.060719893714859e-17	1.2324490251407684e-14	ENSG00000149488	TMC2	protein-coding	mRNA
ENSG00000149735.6	0.525448746700566	-1.5470013854837623	0.4400713249789247	-3.515342394912573	0.0004391873537589	0.0030053439350629	ENSG00000149735	GPHA2	protein-coding	mRNA
ENSG00000149742.9	0.7437726513730594	-2.4129957510939466	0.4615767747120782	-5.227723497567922	1.716098931361169e-07	3.279800816317764e-06	ENSG00000149742	SLC22A9	protein-coding	mRNA
